participant_id,ID,healthy1,healthy2,healthy3,unhealthy,know_1,coresim_1,trust_1,caring_1,invest_1,satisfaction_1,alternatives_1,mutuality_1,interdependence_1,commitment_1,understanding_1,validation_1,selfact_1,physicalneeds_1,selfreg_1,sepIDs_1,physicalattraction_1,emotionalattraction_2,security_1,db_db1,db_db2,db_db3,db_db4,db_db5,db_db6,db_db7,db_db8,db_db9,db_db10,db_db11,db_db12,db_db13,db_db14,db_db15,db_db16,db_db17,db_db18,V43,db_db19,db_db20,db_db21,db_db22,ECR_ecr1,ECR_ecr2,ECR_ecr3,ECR_ecr4,ECR_ecr5,ECR_ecr6,ECR_ecr7,V55,ECR_ecr8,ECR_ecr9,SIS_SIS1,SIS_SIS2,SIS_SIS3,SIS_SIS4,race,sex,gender,orient,status,status_6_TEXT,length,exclusive,Live,Q40,V73,Q55_1,db_db_23,ECR_ECR_11,age,completed_date_time,CountryofBirth,CurrentCountryofResidence,EmploymentStatus,FirstLanguage,Nationality,StudentStatus,time_taken,SIS,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,InsecureTotalMean,AvoidTotalMean,AnxiousTotalMean,AvoidxAnxious
5b7e118e87d85f0001baac27,79,I healthy relationship is one where both party give and receive in ways that satisfy them both and where they feel safe and secure with each other.,"I would safe, secure, and satisfied with my partner.","In a healthy relationship, both partners trust each other. Both partners find satisfaction in the relationship. Both partners feel fulfilled and safe.","If one of both partners treated the other with disrespect, violence or manner in which one or both didn't feel safe and comfortable.",30,20,50,50,50,45,50,35,50,50,50,50,50,40,35,40,45,45,50,2,7,3,7,2,6,3,7,4,7,2,6,2,5,2,6,3,4,NA,2,5,2,6,4,5,5,7,2,1,1,NA,1,1,5,5,4,4,Caucasian,2,Female,Hetero,1,,NA,NA,NA,No. Everything was clear.,NA,NA,NA,NA,63,22:20:59,United States,United States,Other,English,United States,No,851.689,4.5,4,3,3,1,2,1,1,1,1,1.8888888888888888,2.3333333333333335,1,2.3333333333333335
5b7f2e9502a73300018393e3,101,A happy relationship where two partners look out and care for each other.,If they look happy and have good things to say about their partner.,"Having happy conversations with each other, doing activities together and always wanting to spend more time together.

A healthy relationship is one that has a future down the road.","If the two were spending a lot of time apart, being afraid or ignoring your partner, looking forward to aspects that don't invoice the partner.",23,-10,26,41,31,25,20,26,20,20,24,23,22,12,23,6,11,41,31,3,5,4,6,4,6,3,6,4,5,3,6,3,5,3,5,3,4,NA,3,5,3,7,6,6,6,4,4,5,4,NA,5,5,2,2,2,3,asian,1,male,straight,3,,60,1,1,no it was pretty good.,NA,27,2,6,29,22:31:47,Canada,Canada,Full-Time,English,Canada,No,614.051,2.25,2,2,2,4,4,5,4,5,5,3.6666666666666665,3.1666666666666665,4.666666666666667,14.777777777777779
5b7f3de052fda50001e9b044,93,"Honest no hiding anything and being nice and trustworthy]
","Trust,strong etc
",s,"If you had a lot of disfigurements
",28,36,16,50,42,35,24,50,1,18,25,50,NA,35,27,0,-24,-20,41,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,4,4,4,4,Pakistani UK,1,Male,Stright,1,,NA,NA,NA,,NA,27,5,5,18,22:27:44,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,406.275,4,3,3,3,3,5,5,5,5,5,4.111111111111111,3.6666666666666665,5,18.333333333333332
5b7f4108db11320001c4b0c1,321,"One that has lots of good sex, one that has trust in the other person and spending quality time together","I would be happy, if it wasn't healthy I would be unhappy","Love, sex, trust, loyalty",Because I would be unhappy if it wasn't healthy,7,13,9,13,14,19,17,9,9,14,8,11,26,13,9,19,14,21,16,5,6,5,6,6,5,6,5,6,5,5,6,6,5,6,6,5,5,NA,5,6,5,5,6,5,5,5,6,5,5,NA,5,6,1,2,1,2,white,1,male,bisexual,5,,130,4,1,no,NA,27,6,6,43,23:19:29,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,437.564,1.5,2,3,3,3,6,5,5,5,6,4.222222222222222,3.6666666666666665,5.333333333333333,19.555555555555554
5b7f9454aa60250001d343f3,104,A relationship were both partners feel equal and respected by each other.,If we both get equal happiness out of our time spent together.,"Both members feel good around each other, act nice to the other member and think highly of them.",If i am consistently being upset by the other person or am giving more than im getting out of the relationship.,40,30,38,33,50,40,50,40,37,44,38,29,30,40,30,20,30,45,40,1,6,3,6,3,7,2,6,4,5,6,7,3,6,2,5,2,6,NA,2,7,3,6,7,6,6,6,6,4,5,NA,3,6,1,2,1,1,Caucasian,1,Male,Straight,3,,12,1,1,No the survey was very straight forward.,NA,27,2,6,29,22:32:11,Canada,Canada,Full-Time,English,Canada,No,801.02,1.25,1,2,2,2,6,4,5,3,6,3.4444444444444446,2.8333333333333335,4.666666666666667,13.222222222222223
5b801003328e3b0001cc5788,70,"Healthy relationship to me means after 17 years you can still laugh at each and have fun, you still get butterflies when you see your partner. You think the same things. You can argue but always make up within hours. You can trust your partner.",I donâ€™t know if I could tell if a friend or family members relationship was healthy apart from the obvious that they look happy and seem comfortable with each other,"Little gestures, going out of your way to put a smile on your partners face. Cheering them up because you know they have had a bad day.",I donâ€™t think I could tell if a friend or family members relationship was healthy other than the obvious that they seem happy and comfortable with each other.,35,30,50,50,50,30,0,50,26,50,50,50,33,4,20,50,33,44,50,1,5,3,4,5,3,3,5,3,5,3,5,3,4,3,5,3,5,NA,4,5,3,5,7,7,7,7,1,4,4,NA,5,4,4,4,4,3,White British,2,Female,Hetrosexual,5,,204,1,1,Nothing in the survey was confusing or upsetting. I found it very interesting. Many thanks,NA,NA,NA,NA,40,22:15:43,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,1434.244,3.75,1,1,1,1,1,4,4,5,4,2.4444444444444446,1.5,4.333333333333333,6.5
5b801639a0c52e0001ac2af5,257,"Both parties comfortable with each other. Neither oversteps predefined (not necessarily verbally) margins 
Natural & not forcred",Unhealthy relationships show on the face and the way the affected people behave. I donâ€™t think it can be hidden well. Affected party would talk about it,Feelings of bitterness resulting from an argument donâ€™t outweigh the foundation of love. Enjoying being in anotherâ€™s presence.,Would not enjoy being / the prospect of being atound that person.,40,43,50,50,50,50,50,42,38,50,50,50,40,32,41,-5,50,41,50,3,7,4,4,5,4,5,7,7,7,5,7,5,3,3,7,3,6,NA,7,4,3,7,7,6,7,5,2,2,5,NA,3,3,1,1,1,1,Black British,1,Male,Straight,3,,2,1,2,,NA,27,2,6,22,23:10:29,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,723.417,1,1,2,1,3,2,2,5,3,3,2.4444444444444446,1.8333333333333333,3.6666666666666665,6.722222222222221
5b803a1148760600017a3458,43,A healthy relationship is one which consists of an even give and take.Both parties are happy and meet each other half way.,They would be happy most times and enjoying the other person.,"Being happy and smiling, wanting to be around each other 24/7, laughter and jokes.","The people would be miserable, displaying negative emotions and behaviors",50,50,50,50,50,23,-25,19,-13,50,26,35,39,10,17,50,50,23,50,6,7,4,5,3,1,1,7,7,5,2,6,1,2,1,7,1,5,NA,3,4,3,7,7,7,7,7,1,1,1,NA,1,3,4,5,5,3,African American,2,Female,Heterosexual,1,,NA,NA,NA,"The survey was clear, there was nothing confusing or upsetting.",NA,NA,NA,NA,38,22:00:33,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",English,United States,No,717.367,4.25,1,1,1,1,1,1,1,1,3,1.2222222222222223,1,1.6666666666666667,1.6666666666666667
5b81d9ca4f387900017720ce,317,"good communication between partners about all aspects, each having their own space, interests and friendship groups outside of the relationship as well as within the relationship, not putting any undue pressure or anxiety on the other party",I felt it was comfortable and I didnt feel concern about one persons opinions of mine or the other partners actions,"comfortable in any situation with or without partner, no concerns over what my partner may think, feel comfortable to be myself all the time","felt pressure to act a certain way or not do certain things, feel worry talking about certain topics",38,40,49,46,24,25,20,1,-22,13,41,39,27,14,24,37,15,29,23,3,6,5,5,4,5,4,5,6,5,4,6,5,4,3,6,3,5,NA,6,4,3,6,5,5,7,6,3,2,4,NA,5,5,3,4,2,2,white,2,female,straight,1,,NA,NA,NA,,NA,27,2,6,34,23:18:40,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,1502.768,2.75,3,3,1,2,3,2,4,5,5,3.111111111111111,2.3333333333333335,4.666666666666667,10.888888888888891
5b836aa6413ac100010d165c,357,A relationship where both people help the other person become a better person. They support each other and genuinely root for the other to do well.,"By seeing their attitudes, their behaviors. Watching how they treat each other and what they say about the other person when they aren't around.","Taking care of the other person's needs.
Being physically affectionate.
Spending time with their partner.
Communicating effectively.","If it was affecting their attitudes, causing negative effects in other parts of their lives, if they expressed dissatisfaction. Or even if it started having a physical toll on their body.",50,50,50,50,50,50,45,25,40,50,45,50,50,30,50,45,40,40,45,3,5,3,7,3,5,4,6,6,6,3,7,3,6,2,6,6,4,NA,3,4,6,7,6,6,6,6,3,3,5,NA,5,5,1,1,1,1,Caucasian,1,Male,Straight,5,,96,1,1,,NA,27,2,6,31,23:28:25,United States,United States,Full-Time,English,United States,No,623.623,1,2,2,2,2,3,3,5,5,5,3.2222222222222223,2.3333333333333335,5,11.666666666666668
5b84911bdb11320001c57828,236,"I would define it as a relationship that is overall happy and mutual. Arguments and disagreements are bound to happen in anything, the important thing is that they are more rare than common and don't involve threatening behaviors","I would know by how happy I am with it. If I am in a relationship where I am constantly arguing, feeling sad, not trusting, or that simply made me depressed, I would know that the relationship is not in a healthy state","The important behaviors in a relationship include but are not limited to: Trust, Gentleness, Happiness, Fun, Non-judgmental, and Comfortable. Without at least some of those behaviors the relationship is most likely not very healthy",I would know if I noticed that they were constantly depressed or dissatisfied. If they were always complaining about the other person in the relationship or were expressing hatred. Most of these signs point to an unhealthy relationship,50,30,50,50,40,50,50,30,50,50,50,40,40,50,40,50,40,50,50,3,4,3,6,3,6,5,5,5,6,3,4,3,3,1,7,2,6,NA,3,5,3,7,7,7,7,7,1,1,1,NA,1,1,2,1,2,2,White,1,Male,Straight,1,,NA,NA,NA,Everything was explained will and I had no issues,NA,27,2,6,21,23:06:10,Canada,United Kingdom,Other,English,Canada,Yes,588.069,1.75,1,1,1,1,1,1,1,1,1,1,1,1,1
5b86fe86c21e5c000183d51b,83,"Equal footing, happy and easy","A happy demeanour for both parties, easy banter and open reactions with each other","Satisfaction, an easy nature with each other, laughter and happiness for both people. 
The ability to be open and unreserved with each other. Trusting","Misery, and unfulfilled feelings for one or both parties. Mistrust and the inability to communicate",45,30,50,35,45,30,25,50,32,50,30,50,25,40,39,20,50,50,40,5,5,6,6,6,3,3,5,3,4,3,5,3,3,3,4,3,5,NA,3,5,3,5,6,6,7,5,3,3,5,NA,3,5,1,1,2,2,British,1,Male,Straight,5,,240,1,1,No it was straight forward,NA,NA,NA,NA,43,22:22:52,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,902.702,1.5,2,2,1,3,3,3,5,3,5,3,2.3333333333333335,4.333333333333333,10.11111111111111
5b87cdc34dc3210001904196,285,Ok within each others skin,You'd feel it,"Trust, having the same friends and intests or same-ish. A tad different is healthy too","Arguments, playing a card",-10,27,41,21,27,35,14,13,27,-19,-2,6,24,-21,12,42,10,NA,20,4,6,2,5,2,5,4,4,4,5,2,4,1,2,2,6,2,4,NA,3,4,2,5,6,5,5,5,2,5,4,NA,3,5,3,3,3,4,White,2,Female,Straight,2,,21,4,2,,NA,27,2,6,36,23:13:17,United Kingdom,United Kingdom,,English,United Kingdom,No,642.3,3.25,2,3,3,3,2,5,4,3,5,3.3333333333333335,3,4,12
5b8869bd0f5d7e000110560f,184,"Lots of communication, trust between partners, and the ability to give each other space","They are visibly happy together, and open about their relationship with close friends.","Feeling safe around another person, physically and finantially. A healthy relationship often shows by how the partners support eachother in their goals.","Several of my friends/family members would warn me, more negative feelings than positive. You have to be able to remove yourself from your own feelings sometimes, and assess them critically (which is difficult to learn)",30,0,44,45,46,50,28,1,20,31,33,10,50,29,38,45,39,50,48,3,6,4,6,3,5,3,6,5,5,3,5,2,2,3,5,3,3,NA,4,4,2,7,6,7,7,5,2,2,1,NA,1,3,2,2,2,2,Caucasian,1,Male,Heterosexual,3,,48,1,2,,NA,27,2,6,21,22:55:24,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Yes,960.154,2,2,1,1,3,2,2,1,1,3,1.7777777777777777,1.8333333333333333,1.6666666666666667,3.0555555555555554
5b8932a816e64100011c2e9d,97,"Equal balance, good communication, mutual benefit and satisfaction from being in each others company. Not dependant on each other, but benefiting from the time you do spend together and appreciative of time spent apart allowing you both to be individuals.","We would communicate, be happy in each others company, help each other, gain from the relationship and not feel stressed or pressured by it.","I want to help this person.
I am not reliant on this person, but being with them brings out the best in me and them.
We are happy and comfortable in each other's presence, so that we can be ourselves and not having to pretend to the world.","Abusive language, feeling pressured into doing something you don't want to. Lack of communication, feeling un happy or not yourself in their presence.",50,23,45,36,40,7,21,-41,-11,35,36,45,38,10,30,41,26,50,50,5,4,5,7,6,5,6,6,2,5,5,1,2,2,1,7,2,5,NA,3,4,3,6,6,6,6,7,2,1,1,NA,5,3,3,4,2,2,White,2,Female,Bisexual,2,,NA,1,NA,"Really liked your 'paying attention' questions, very good idea for future questionnaires!",NA,27,2,6,22,22:30:42,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,755.681,2.75,2,2,2,1,2,1,1,5,3,2.111111111111111,1.6666666666666667,3,5
5b89b11d14e8c6000104ca44,91,"I would say a healthy relationship is any relationship between two people that is built with a foundation of respect, communication, and the ability to trust the other person.",Reflecting on interactions with said person/people and evaluating interactions with them. Are the interactions respectful and communicative?,"Looking at my own relationship, I feel loved and important to my husband. He respects me and my choices/decisions, and I him. We have an open line of communication with each other so we know how the other is feeling.","I would look for snippy attitudes, small remarks that cut the person down, and if a friend who is usually very happy and outgoing becomes reserved and quiet around their significant other, I would say that is an unhealthy relationship.",35,45,50,45,45,50,50,45,40,50,40,50,45,50,45,50,45,50,50,4,5,4,7,3,6,4,7,5,7,2,6,3,5,2,6,2,5,NA,2,5,3,7,7,7,7,7,1,1,1,NA,1,1,4,4,2,3,Caucasian,2,Female,Heterosexual,5,,109,1,1,,NA,NA,NA,NA,28,22:26:03,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",English,United States,No,1198.875,3.25,1,1,1,1,1,1,1,1,1,1,1,1,1
5b89c3630c740e00019ce33d,379,"A relationship built upon honesty, trust and love",By the behaviour and emotions of your partner and also your own happiness,"Oneâ€™s thoughts would be of happiness and security, feeling loved and supported and behave as though they are happy and part of a strong relationship",By their behaviour and general demeanour,34,34,50,50,50,50,40,31,50,50,50,50,50,23,36,50,50,50,30,5,5,4,5,5,4,4,5,6,5,4,5,4,4,3,5,3,4,NA,5,4,5,7,7,6,5,5,1,1,2,NA,4,3,2,1,2,2,White,1,Male,Heterosexual,3,,6,1,1,No,NA,27,2,6,23,23:37:40,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,985.89,1.75,1,2,3,3,1,1,2,4,3,2.2222222222222223,1.8333333333333333,3,5.5
5b8ad127ce33a00001e696cf,118,"An equal relationship where both peoples opinions are heard and taken into consideration, no psychological or physical abuse.","By looking at how the two people interact with each other, if each person's input and opinions are respected it is more likely to be healthy.",By being affectionate with each other. By listening and communicating with each other. By respecting others opinions.,If the couple are tense or uneasy around each other. If there are signs of violence in the relationship. If they seem unhappy always.,40,-10,50,46,33,20,14,36,2,32,7,34,NA,-20,10,31,30,30,45,2,5,2,5,2,4,3,5,4,5,2,4,2,5,2,5,3,4,NA,2,4,3,5,5,6,5,5,2,3,2,NA,2,2,2,3,2,4,White,1,Male,Heterosexual,3,,48,1,1,,NA,27,2,6,26,22:36:45,Canada,Canada,Full-Time,English,Canada,No,616.614,2.75,3,2,3,3,2,3,2,2,2,2.4444444444444446,2.6666666666666665,2,5.333333333333333
5b8db7ab9b92220001a5e4d5,26,Both have a deep understanding of each other and are willing to sacrifice for each other,"It is hard to tell sometimes, actions can always be misunderstood. Healthy relationships always communicate openly and honestly","You feel and wish the best for the each other, You both feel more secure going through life as you got each other. You might give up certain self interests for the benefit of both.","Constant arguments, Dishonest communication, might have arguments over small things but real issues are never bought forward , things get stale and worse",42,43,50,50,50,50,50,50,50,-40,42,44,50,22,50,43,42,50,33,4,4,3,7,2,7,3,6,4,5,4,4,4,5,4,6,4,4,NA,1,2,1,6,7,7,7,6,2,4,3,NA,1,7,1,1,1,1,mixed,1,male,heterosexual,4,,9,1,2,No,NA,NA,NA,NA,NA,21:43:48,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,1103.924,1,1,1,1,2,2,4,3,1,7,2.4444444444444446,1.8333333333333333,3.6666666666666665,6.722222222222221
5b8f154b57a94400018e51d5,175,"A healthy relationship is one that has trust, loyalty, and one where both people take real enjoyment and happiness from each others company.","I think I know a healthy relationship by how we treat each other, the conversations we have, the respect we show each other etc.","Thoughts of love and yearning to see another person, looking forward to seeing them, missing their company if they are not around. Feelings of love and care toward the other person, that you would do anything to help the other person out and they would do the same for you.","Arguing, no trust, not having open conversations, the other person does not respect you or your interests.",40,26,44,48,47,43,47,35,30,37,37,43,44,40,42,47,48,49,46,7,6,5,6,7,6,5,6,6,5,5,4,5,4,5,5,4,4,NA,6,6,6,6,7,7,7,6,2,2,2,NA,3,3,2,1,NA,2,White,1,Male,straight,3,,60,1,2,,NA,27,2,6,32,22:52:51,Ireland,United States,Full-Time,English,Ireland,No,868.239,1.6666666666666667,1,1,1,2,2,2,2,3,3,1.8888888888888888,1.5,2.6666666666666665,4
5b9006c690ccf400019e46a4,102,A relationship between two people who both give and receive and respect each other,Not feeling alone,"Communication between two people.
Both being able to give and receive 
Feeling of fulfilment.",One person being unhappy feeling worthless and unloved,43,11,47,48,45,45,40,43,2,43,48,38,46,39,36,33,46,46,49,5,6,4,5,4,5,4,5,4,5,4,4,4,3,4,5,3,5,NA,4,5,4,5,7,6,7,7,1,2,2,NA,2,2,4,4,4,3,White,2,Female,Hetro,3,,150,1,1,,NA,28,6,6,NA,22:31:58,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,538.997,3.75,1,2,1,1,1,2,2,2,2,1.5555555555555556,1.3333333333333333,2,2.6666666666666665
5b905ab145cd3c0001003ca7,241,"Good communication, everyone is happy, good sex life, have same ideas and ambitions",They are both happy and love the other person,Loving the other person unconditionally. Feeling happy and giddy around them. Wanting to build a life together,"Both are unhappy, arguing, not agreeing about big or small issues, abusive",18,33,35,35,11,24,-17,23,7,44,38,42,18,34,11,-7,31,17,-14,5,5,5,6,3,3,3,6,5,5,3,3,3,4,3,5,3,3,NA,3,4,3,5,5,6,7,5,1,2,4,NA,2,3,4,4,3,4,White,2,Female,Straight,3,,30,1,2,,NA,7,2,6,21,23:07:24,Mexico,Canada,Full-Time,English,Canada,Yes,740.584,3.75,3,2,1,3,1,2,4,2,3,2.3333333333333335,2,3,6
5b919592f5a22400012ca14e,367,A relationship in which each person puts an equal amount of effort into making it work.,"The continuous signs of happiness such as, smiles, no arguments or confrontations and consistent interactions.","The thoughts that go through someone in a healthy relationship include: ""this person really is important to me"", behaviours might entail playful communication or surprises and feelings of fulfilled joy.","If the other person no longer tried to make the relationship work and no longer cared by neglecting their feelings, ignored their needs or had countless arguments.",50,50,50,50,50,50,50,30,-10,50,50,50,50,50,40,50,25,50,50,7,7,5,1,1,1,7,3,7,1,1,5,7,1,1,3,7,5,NA,7,3,7,7,7,5,5,6,3,5,3,NA,5,5,3,3,3,3,White/Black Caribbean,1,Male,Straight,2,,12,1,2,"No, this survey was absolutely fine.",NA,27,2,6,19,23:32:39,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,No,1274.242,3,1,3,3,2,3,5,3,5,5,3.3333333333333335,2.8333333333333335,4.333333333333333,12.277777777777777
5b9229674d2de20001d0c5fd,146,"Where you and your partner respect, love and trust each other.","If we respected, loved and trusted each other.","Trust, respect, love. These are the things a healthy relationship needs.","If you fought a lot, did not trust each other, were often jealous, etc.etc..",33,23,34,32,23,35,27,13,26,43,34,25,10,26,7,17,37,NA,33,3,5,3,5,3,5,3,6,3,6,3,5,3,4,3,5,3,4,NA,3,4,3,5,5,5,5,6,3,5,3,NA,3,3,2,2,2,2,white,1,male,heterosexual,1,,NA,NA,NA,,NA,27,2,6,46,22:45:47,United States,United States,Part-Time,English,United States,No,1056.868,2,3,3,3,2,3,5,3,3,3,3.111111111111111,3.1666666666666665,3,9.5
5b92462511bf8a0001269632,23,respect each other all the times,it is very tricky.you can ask both sides,"respect is more important,not telling lies between each other and trust ewach other all the time",maybe luck of communication between both parties,29,15,41,18,35,26,14,13,38,14,37,13,23,33,14,12,34,13,14,5,7,6,6,5,7,5,7,6,4,6,6,4,6,3,5,5,6,NA,3,5,6,4,5,6,6,4,2,6,5,NA,6,4,1,1,2,1,english,1,male,females,5,,16,1,1,no.nothing at all,NA,NA,NA,NA,35,21:42:32,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,777.38,1.25,3,2,2,4,2,6,5,6,4,3.7777777777777777,3.1666666666666665,5,15.833333333333332
5b93db5d83bd380001b89238,73,A respectful relationship where both parties feel that they are equal.,If you feel like you can talk to the other person,"Happy
Respect
Supportive
Cooperation",If the relationship features emotional or physical abuse.,48,32,40,43,45,31,46,15,25,43,40,36,21,NA,3,21,26,29,18,3,5,3,5,3,5,5,6,3,5,3,6,3,3,3,5,3,3,NA,3,4,4,5,5,3,5,5,6,3,3,NA,3,3,4,4,4,4,White British,2,Female,Straight,5,,204,1,1,,NA,NA,NA,NA,38,22:16:24,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,920.003,4,3,5,3,3,6,3,3,3,3,3.5555555555555554,3.8333333333333335,3,11.5
5b944f7621e7200001f569cb,164,"A relationship that builds each person up and enables them to be loved, accepted and to thrive as themselves.","How the people interact with each other, talk about the person they are in a relationship with, their general wellbeing","Trust, good communication, mutual respect, acceptance and celebration of both shared characteristics/interests and differences, care about the wellbeing of the other person, interact well as a couple around other people","Unresolved arguments, feeling insecure or worried, becoming isolated from other people outside the relationship, blame, talking negatively about the other person",37,34,47,41,25,29,23,16,15,10,15,43,33,16,12,33,36,38,28,2,5,4,5,3,5,3,6,3,5,2,5,2,3,2,6,3,5,NA,5,5,5,5,7,5,5,4,3,3,4,NA,2,6,4,4,3,4,White,2,Female,Heterosexual,1,,NA,NA,NA,Order of completely agree / moderately agree / agree not logically arranged on the scale,NA,27,2,6,26,22:50:23,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Yes,790.426,3.75,1,3,3,4,3,3,4,2,6,3.2222222222222223,2.8333333333333335,4,11.333333333333334
5b94dfd44d5d60000149b47b,276,"A healthy relationship would be one where two people live in peace, helping and supporting each other when they need it, and live together in harmony in a certain space, e.g a house.","I would know because we are friends, we help each other out and we rarely argue.","A healthy relationship involves respect, love, kindness, honesty, faith and the fact that you would do a lot of things for each other and help the other out when they are in need of it.","It would be not healthy if there were constant arguments, distrust, or even hate between the two people.",41,31,48,49,41,39,37,35,34,31,41,39,37,39,41,39,35,27,39,5,6,6,6,7,6,6,6,6,6,5,6,5,6,7,7,6,6,NA,4,4,6,6,5,6,6,5,3,3,6,NA,3,2,1,2,2,1,Hispanic,1,male,heterosexual,5,,60,1,1,,NA,27,2,6,29,23:12:09,United States,Australia,Full-Time,English,Australia,No,511.593,1.5,3,2,2,3,3,3,6,3,2,3,2.6666666666666665,3.6666666666666665,9.777777777777777
5b956662c4711c00014465cd,29,"One where communication is two-sided, calm and each person can compromise.",We could talk about anything; were non-judgemental and supported each other in whatever we wanted to do.,"Supportive
Understanding 
Loving
Helpful 
","Bickering in public
Angry at each other all the time
Non-supportive of each other
Talking each other down to anyone who will listen
Domestic violence
",50,50,50,50,50,50,50,42,50,50,50,50,50,50,41,41,50,50,50,3,7,3,7,1,6,6,6,5,4,1,6,3,5,3,7,3,1,NA,2,3,3,7,7,7,7,7,1,1,1,NA,1,1,4,5,5,4,Caucasion,2,Female,Heterosexual,6,Widowed,540,1,NA,No,NA,NA,NA,NA,64,21:44:19,Canada,Canada,Other,English,Canada,No,1612.303,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1
5b95d3fa8256f9000173adc7,152,"I would define a healthy relationship as one where both participants are happy and satisfied with one another. I think if each party isn't happy, it's going to cause an issue with the relationship being unhealthy and toxic",If the person was happy and a better person when they are with that partner. I think most times you are able to tell if someone is in a healthy relationship. Not all the time. But most.,Being excited to be with someone who makes you happy and you find yourself changing for the better. Someone who wants to see the best in you and will always be there for you if you've had a bad day or need someone to cry too,"If that person was keeping themselves at a distance from you and being reserved. Someone who had signs of being physically, emotionally, mentally or all of the above abused. I think there are signs such as not being able to do anything without asking the other person all the time.",50,41,42,48,44,28,35,41,29,44,41,39,33,35,45,36,41,28,44,2,6,3,4,3,4,4,6,4,5,5,3,3,6,2,5,2,4,NA,4,5,2,6,6,7,7,6,1,1,1,NA,2,1,3,2,3,3,White,1,Male,Gay,3,,6,1,2,"No, I actually really enjoyed this survey. It was very well thought out and developed. Great job.",NA,27,2,6,28,22:47:29,United States,United States,Full-Time,English,United States,No,648.306,2.75,2,1,1,2,1,1,1,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.7777777777777777
5b9680b700e06e0001bfbcaf,160,Open and non-judmental communication.,If both people are able to discuss problems or disagreements in an open manner and work toward the same goals.,"Love, empathy, and wanting the best for the other person is part of a healthy relationship","If both people were not able to communicate effectively and openly, and if they needed to hide things from each other.",40,30,45,30,50,25,38,41,23,20,29,38,23,10,37,40,29,40,27,3,5,3,5,3,6,2,5,3,5,2,5,3,3,3,5,2,5,NA,4,4,3,6,5,5,5,5,2,2,3,NA,3,3,4,4,4,3,South Asian,2,Female,Heterosexual,1,,NA,NA,NA,No,NA,27,2,6,28,22:48:59,Canada,Canada,Full-Time,English,Canada,No,590.348,3.75,3,3,3,3,2,2,3,3,3,2.7777777777777777,2.6666666666666665,3,8
5b96b11a95bd7f00016c0e2b,20,"Sturdy home,Non abusive couple",By going to the doctor,Not abusing each other.Love.,"If abuse was going on, or if either of them were sad.",10,32,43,22,21,19,0,1,9,-1,13,36,21,50,26,0,26,26,42,2,6,3,4,3,4,3,4,5,4,3,6,5,4,2,4,3,4,NA,4,4,4,5,5,3,5,5,4,5,5,NA,5,5,2,2,3,5,White,1,Male,Female,1,,NA,NA,NA,Nope.Thank you.,NA,NA,NA,NA,20,21:40:45,Ireland,Ireland,,English,Ireland,Yes,730.126,3,3,5,3,3,4,5,5,5,5,4.222222222222222,3.8333333333333335,5,19.166666666666668
5b96ecfe83bd380001b9045d,89,"Open, trust, team","Giving compliments, affectionate body language, etc","Love, honesty, trust, affection","Aggression, lack of empathy",36,11,32,31,7,15,16,26,13,24,10,12,8,2,8,17,13,19,15,3,5,4,5,3,5,3,4,4,4,3,3,3,5,3,4,3,3,NA,3,4,3,4,4,3,4,5,4,5,2,NA,3,2,3,1,3,2,White,1,Male,Straight,5,,70,1,1,No,NA,22,2,6,28,22:25:18,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,587.775,2.25,4,5,4,3,4,5,2,3,2,3.5555555555555554,4.166666666666667,2.3333333333333335,9.722222222222223
